uid,profile,anime_uid,rating,scores
14687,CurseDestiny,5680,8,"{'Overall': '8', 'Story': '5', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '8'}"
234582,ShuuTsukTrash,5680,7,"{'Overall': '7', 'Story': '7', 'Animation': '0', 'Sound': '8', 'Character': '7', 'Enjoyment': '7'}"
83609,ArchetypeEithe,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
56117,yoshi64,5680,6,"{'Overall': '6', 'Story': '4', 'Animation': '5', 'Sound': '9', 'Character': '8', 'Enjoyment': '7'}"
16851,Hejin,5680,8,"{'Overall': '8', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '8', 'Enjoyment': '8'}"
229894,Ganz7,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
77261,AmiTomoko189,5680,9,"{'Overall': '9', 'Story': '4', 'Animation': '8', 'Sound': '10', 'Character': '6', 'Enjoyment': '7'}"
279359,godofmankind,5680,5,"{'Overall': '5', 'Story': '3', 'Animation': '7', 'Sound': '6', 'Character': '6', 'Enjoyment': '5'}"
238931,Shinonono_Houki,5680,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
239347,Far_Together,5680,7,"{'Overall': '7', 'Story': '6', 'Animation': '7', 'Sound': '10', 'Character': '6', 'Enjoyment': '9'}"
242963,Lolsebca,5680,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '8', 'Character': '7', 'Enjoyment': '8'}"
246821,InkSpider,5680,6,"{'Overall': '6', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
249488,FrostyHippo,5680,8,"{'Overall': '8', 'Story': '5', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
236853,Plucky-San,5680,9,"{'Overall': '9', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '8', 'Enjoyment': '10'}"
235738,Ollleksa,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
223802,Scadger,5680,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
212071,scottpilgrim10,5680,6,"{'Overall': '6', 'Story': '5', 'Animation': '7', 'Sound': '8', 'Character': '6', 'Enjoyment': '7'}"
104277,ComradeKane,5680,8,"{'Overall': '8', 'Story': '7', 'Animation': '10', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
113407,dragonwarrior123,5680,10,"{'Overall': '10', 'Story': '9', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
157009,FenrirS,5680,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '7', 'Character': '6', 'Enjoyment': '6'}"
209226,Zogger568,5680,8,"{'Overall': '8', 'Story': '6', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '8'}"
158667,gummyghost,5680,10,"{'Overall': '10', 'Story': '9', 'Animation': '8', 'Sound': '7', 'Character': '9', 'Enjoyment': '10'}"
149637,Taisho-san,5680,10,"{'Overall': '10', 'Story': '7', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
53515,omJIE,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
64445,ChanMidori,5680,9,"{'Overall': '9', 'Story': '7', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
30044,shleepers,5680,7,"{'Overall': '7', 'Story': '4', 'Animation': '7', 'Sound': '9', 'Character': '10', 'Enjoyment': '6'}"
265725,JayJ017,5680,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
270551,MaikeruN-San,5680,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
249406,Theonewhorules,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
25856,Itadakiimasu,5680,8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '9', 'Character': '7', 'Enjoyment': '8'}"
116075,Xavveina,5680,10,"{'Overall': '10', 'Story': '9', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
198815,Katie-Everly,5680,7,"{'Overall': '7', 'Story': '7', 'Animation': '8', 'Sound': '7', 'Character': '6', 'Enjoyment': '7'}"
153465,ssdcgaddq,5680,8,"{'Overall': '8', 'Story': '6', 'Animation': '8', 'Sound': '9', 'Character': '8', 'Enjoyment': '9'}"
226083,SimplyCosmo,5680,6,"{'Overall': '6', 'Story': '5', 'Animation': '8', 'Sound': '7', 'Character': '5', 'Enjoyment': '6'}"
18354,asdfrq2dg,5680,8,"{'Overall': '8', 'Story': '6', 'Animation': '7', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
101263,SoraKiryu,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
22245,SolistraSora,5680,9,"{'Overall': '9', 'Story': '7', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
192920,bearvarine,5680,6,"{'Overall': '6', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '6'}"
217030,jaedencex,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
75183,Glamrgrl104,5680,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '9', 'Character': '8', 'Enjoyment': '9'}"
78609,XoXoXoXoXo,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
188491,ratchet573,5680,7,"{'Overall': '7', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
192313,icurry,5680,8,"{'Overall': '8', 'Story': '5', 'Animation': '9', 'Sound': '10', 'Character': '7', 'Enjoyment': '10'}"
186820,sachi_shimazu,5680,8,"{'Overall': '8', 'Story': '6', 'Animation': '8', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
207655,plaide,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
20538,guitarreaper254,5680,6,"{'Overall': '6', 'Story': '5', 'Animation': '6', 'Sound': '3', 'Character': '10', 'Enjoyment': '5'}"
219682,Kirbypower521,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
16178,wonderlander_7,5680,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
17819,instagramposter,5680,10,"{'Overall': '10', 'Story': '6', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
158303,Guru93,5680,8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
17267,Animeluverz125,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
123383,NotRealLife,5680,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
26748,Very6oodDays,5680,9,"{'Overall': '9', 'Story': '10', 'Animation': '7', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
307126,AyanAbdullah,5680,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '4', 'Character': '8', 'Enjoyment': '7'}"
252698,CthuluChan,5680,7,"{'Overall': '7', 'Story': '5', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
308466,vitriolcocktail,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
78686,XxTracerxXX,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
28061,kitten320,5680,10,"{'Overall': '10', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
206690,NiceKyubey,5680,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
182075,Supakonpyuta,5680,10,"{'Overall': '10', 'Story': '5', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
17914,RKO48,5680,10,"{'Overall': '10', 'Story': '9', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
125451,Unbold,5680,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
24979,AgueroKun10,5680,6,"{'Overall': '6', 'Story': '3', 'Animation': '10', 'Sound': '7', 'Character': '1', 'Enjoyment': '6'}"
197340,DerpCat,5680,5,"{'Overall': '5', 'Story': '5', 'Animation': '6', 'Sound': '4', 'Character': '4', 'Enjoyment': '7'}"
70719,NepetaLeijon,5680,9,"{'Overall': '9', 'Story': '7', 'Animation': '7', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
71801,Xybirk,5680,10,"{'Overall': '10', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
218068,bniz37,5680,8,"{'Overall': '8', 'Story': '6', 'Animation': '7', 'Sound': '10', 'Character': '8', 'Enjoyment': '10'}"
189227,sleepwalker,5680,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '10', 'Character': '8', 'Enjoyment': '8'}"
119083,SolitudeFreak24,5680,2,"{'Overall': '2', 'Story': '2', 'Animation': '4', 'Sound': '3', 'Character': '2', 'Enjoyment': '1'}"
287614,Fear_the_Reefer,5680,7,"{'Overall': '7', 'Story': '6', 'Animation': '6', 'Sound': '7', 'Character': '8', 'Enjoyment': '6'}"
216706,mobiusstrider,5680,4,"{'Overall': '4', 'Story': '3', 'Animation': '5', 'Sound': '9', 'Character': '2', 'Enjoyment': '4'}"
112511,korison,5680,8,"{'Overall': '8', 'Story': '5', 'Animation': '9', 'Sound': '8', 'Character': '7', 'Enjoyment': '9'}"
15871,Ansaga2,5680,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
34008,Sortvind,5680,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
72367,lakshika,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
292209,SCLFI,5680,8,"{'Overall': '8', 'Story': '7', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '8'}"
156221,ABlackSwordsman,5680,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
19266,SoumaK,5680,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
28120,Omnime,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
178926,AbsarNaeem,5680,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
64813,Azunyan55,5680,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
63241,Xavirne,552,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '10'}"
85883,samhijazi,552,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
131145,ggultra2764,552,6,"{'Overall': '6', 'Story': '5', 'Animation': '6', 'Sound': '6', 'Character': '7', 'Enjoyment': '6'}"
264077,JohnPerez,552,5,"{'Overall': '5', 'Story': '3', 'Animation': '1', 'Sound': '7', 'Character': '3', 'Enjoyment': '4'}"
32714,metempsykhosis,552,6,"{'Overall': '6', 'Story': '6', 'Animation': '5', 'Sound': '6', 'Character': '5', 'Enjoyment': '7'}"
313636,Kinshred,552,3,"{'Overall': '3', 'Story': '4', 'Animation': '2', 'Sound': '9', 'Character': '4', 'Enjoyment': '3'}"
35266,MonjaElisa,552,9,"{'Overall': '9', 'Story': '10', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
75229,usaking,552,9,"{'Overall': '9', 'Story': '7', 'Animation': '7', 'Sound': '9', 'Character': '9', 'Enjoyment': '8'}"
87151,Shura-shurato,552,9,"{'Overall': '9', 'Story': '9', 'Animation': '7', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
300631,fratalbert,38145,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '9'}"
301812,Korokun,38145,7,"{'Overall': '7', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '7'}"
304129,StateFarmBoi,38145,7,"{'Overall': '7', 'Story': '6', 'Animation': '4', 'Sound': '5', 'Character': '8', 'Enjoyment': '8'}"
119595,Jaysiin,5680,8,"{'Overall': '8', 'Story': '4', 'Animation': '6', 'Sound': '7', 'Character': '8', 'Enjoyment': '8'}"
171741,BanjoTheBear,5680,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
143997,Mystina,5680,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
280121,OVERPOWERED99,5680,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
307428,JustaMAL,5680,9,"{'Overall': '9', 'Story': '7', 'Animation': '10', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
308593,RuntimeBR,5680,9,"{'Overall': '9', 'Story': '10', 'Animation': '8', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
309739,Hepta,5680,3,"{'Overall': '3', 'Story': '2', 'Animation': '5', 'Sound': '4', 'Character': '1', 'Enjoyment': '5'}"
282819,earl_of_sandvich,5680,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
310968,ABPAEAE,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
312840,SRMcQuillan,5680,3,"{'Overall': '3', 'Story': '2', 'Animation': '6', 'Sound': '6', 'Character': '1', 'Enjoyment': '4'}"
313847,pixruru,5680,9,"{'Overall': '9', 'Story': '5', 'Animation': '9', 'Sound': '8', 'Character': '7', 'Enjoyment': '10'}"
165735,PrimeTime25,5680,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
16982,Lordcrab86,5680,8,"{'Overall': '8', 'Story': '6', 'Animation': '9', 'Sound': '9', 'Character': '7', 'Enjoyment': '8'}"
46869,Rusafa,5680,2,"{'Overall': '2', 'Story': '2', 'Animation': '1', 'Sound': '2', 'Character': '1', 'Enjoyment': '1'}"
21984,Mangaluvr,5680,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
178868,Beagoodsport,5680,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
83811,LoveArrowShooto,5680,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '8', 'Character': '7', 'Enjoyment': '8'}"
25818,Mokoniki,5680,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
24936,Kazedouya,5680,10,"{'Overall': '10', 'Story': '7', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
15282,GinSS,5680,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
194645,ProChap93,552,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
213008,Biogundam,552,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '6', 'Character': '7', 'Enjoyment': '8'}"
166113,txrxgxu,552,7,"{'Overall': '7', 'Story': '7', 'Animation': '6', 'Sound': '6', 'Character': '7', 'Enjoyment': '7'}"
208601,Duckielover151,552,5,"{'Overall': '5', 'Story': '6', 'Animation': '3', 'Sound': '3', 'Character': '7', 'Enjoyment': '8'}"
119179,Alaiya,552,3,"{'Overall': '3', 'Story': '2', 'Animation': '4', 'Sound': '7', 'Character': '3', 'Enjoyment': '2'}"
284424,Theusnew,552,7,"{'Overall': '7', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '7'}"
94199,ryshin,552,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '9', 'Enjoyment': '8'}"
204770,_Rose,552,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
60275,Firechick12012,552,8,"{'Overall': '8', 'Story': '9', 'Animation': '6', 'Sound': '6', 'Character': '8', 'Enjoyment': '8'}"
317091,MLPFan053,552,10,"{'Overall': '10', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
47087,Misticaltom,552,7,"{'Overall': '7', 'Story': '9', 'Animation': '6', 'Sound': '3', 'Character': '9', 'Enjoyment': '7'}"
114211,Reidoraned,552,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
65977,angelsreview,552,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '0', 'Character': '7', 'Enjoyment': '10'}"
14028,XxCyberPunKyxX,552,9,"{'Overall': '9', 'Story': '7', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
131481,Napoleon1,552,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
244097,DerOkashi,552,9,"{'Overall': '9', 'Story': '9', 'Animation': '7', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
310212,Digoligo,552,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '8', 'Character': '7', 'Enjoyment': '9'}"
304502,ZB_Blades,38145,7,"{'Overall': '7', 'Story': '8', 'Animation': '7', 'Sound': '6', 'Character': '7', 'Enjoyment': '8'}"
304531,TinyTinaTales,38145,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
305320,Dario333,38145,7,"{'Overall': '7', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
305437,Volvagia,38145,7,"{'Overall': '7', 'Story': '8', 'Animation': '7', 'Sound': '6', 'Character': '8', 'Enjoyment': '7'}"
307262,manek,38145,7,"{'Overall': '7', 'Story': '8', 'Animation': '8', 'Sound': '7', 'Character': '9', 'Enjoyment': '8'}"
308117,SlaceTheDark,38145,8,"{'Overall': '8', 'Story': '7', 'Animation': '6', 'Sound': '6', 'Character': '8', 'Enjoyment': '9'}"
308797,Sinbad200,38145,6,"{'Overall': '6', 'Story': '6', 'Animation': '6', 'Sound': '6', 'Character': '7', 'Enjoyment': '7'}"
310617,SergeiLefleux,38145,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
315156,amanakeet,38145,10,"{'Overall': '10', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '0'}"
318686,FuzzyAngel,38145,9,"{'Overall': '9', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
319743,Small_Might_,38145,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '6', 'Character': '7', 'Enjoyment': '8'}"
323221,Lelouch_Joestar,38145,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '8'}"
304504,tfreeman42,38145,9,"{'Overall': '9', 'Story': '8', 'Animation': '7', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
304756,Grizzziff,38145,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
305417,Jalinne,38145,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '10', 'Enjoyment': '9'}"
306832,spacecraft555,38145,7,"{'Overall': '7', 'Story': '7', 'Animation': '9', 'Sound': '7', 'Character': '8', 'Enjoyment': '8'}"
322762,noodletrash,38145,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
304488,Dukino,38145,10,"{'Overall': '10', 'Story': '10', 'Animation': '7', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
305096,Kaltho,38145,7,"{'Overall': '7', 'Story': '8', 'Animation': '7', 'Sound': '6', 'Character': '8', 'Enjoyment': '8'}"
306767,needlexd,38145,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
214165,ShySorcerer,31637,7,"{'Overall': '7', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '7'}"
227788,ToonShiba,31637,6,"{'Overall': '6', 'Story': '5', 'Animation': '6', 'Sound': '6', 'Character': '6', 'Enjoyment': '5'}"
246299,Kenel,31637,5,"{'Overall': '5', 'Story': '4', 'Animation': '7', 'Sound': '7', 'Character': '5', 'Enjoyment': '6'}"
247109,CATenAhat,31637,10,"{'Overall': '10', 'Story': '10', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
252284,PunkHazard98,31637,8,"{'Overall': '8', 'Story': '7', 'Animation': '9', 'Sound': '7', 'Character': '8', 'Enjoyment': '8'}"
263309,Injenss,31637,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '10', 'Character': '10', 'Enjoyment': '8'}"
272656,God_Yamcha_234,31637,7,"{'Overall': '7', 'Story': '4', 'Animation': '8', 'Sound': '9', 'Character': '6', 'Enjoyment': '5'}"
214396,JuanjoKun21,31637,6,"{'Overall': '6', 'Story': '4', 'Animation': '7', 'Sound': '9', 'Character': '6', 'Enjoyment': '7'}"
227207,_hall0_,31637,5,"{'Overall': '5', 'Story': '6', 'Animation': '6', 'Sound': '6', 'Character': '7', 'Enjoyment': '5'}"
226575,Emperor_Lyon,31637,6,"{'Overall': '6', 'Story': '6', 'Animation': '6', 'Sound': '6', 'Character': '6', 'Enjoyment': '7'}"
281659,13lueH0ur,31637,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '9', 'Character': '7', 'Enjoyment': '10'}"
241856,MioSakomoto,31637,8,"{'Overall': '8', 'Story': '7', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
309675,SeekingWaylander,31637,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
311074,Confirmed_Otaku,31637,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
216742,simon999,31637,6,"{'Overall': '6', 'Story': '3', 'Animation': '7', 'Sound': '7', 'Character': '6', 'Enjoyment': '6'}"
